InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
552260,22215,CAKE STAND WHITE TWO TIER LACE,10,5/8/2011 11:21,8.5,17002.0,United Kingdom
536592,37370,RETRO COFFEE MUGS ASSORTED,1,12/1/2010 17:06,16.13,,United Kingdom
561473,82582,AREA PATROLLED METAL SIGN,12,7/27/2011 13:17,2.1,15078.0,United Kingdom
572735,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/25/2011 15:36,2.95,15630.0,United Kingdom
540821,47563A,RETRO LONGBOARD IRONING BOARD COVER,2,1/11/2011 13:16,3.36,,United Kingdom
574561,90158,ST TROPEZ NECKLACE,1,11/4/2011 15:52,4.98,,United Kingdom
573748,23497,CLASSIC CHROME BICYCLE BELL ,12,11/1/2011 9:24,1.45,14911.0,EIRE
568721,22189,CREAM HEART CARD HOLDER,1,9/28/2011 16:24,8.29,,United Kingdom
562114,22420,LIPSTICK PEN BABY PINK,2,8/2/2011 16:14,0.83,,United Kingdom
562772,23245,SET OF 3 REGENCY CAKE TINS,4,8/9/2011 12:07,4.95,13097.0,United Kingdom
546784,22561,WOODEN SCHOOL COLOURING SET,12,3/17/2011 9:49,1.65,18189.0,United Kingdom
565513,21158,MOODY GIRL DOOR HANGER ,24,9/5/2011 11:51,0.39,14401.0,United Kingdom
571104,21731,RED TOADSTOOL LED NIGHT LIGHT,12,10/13/2011 15:58,1.65,18130.0,United Kingdom
566781,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,24,9/15/2011 10:11,1.65,17333.0,United Kingdom
554946,22526,WHEELBARROW FOR CHILDREN ,1,5/27/2011 14:22,12.75,18242.0,United Kingdom
564346,23234,BISCUIT TIN VINTAGE CHRISTMAS,6,8/24/2011 14:54,2.89,15727.0,United Kingdom
580682,22059,CERAMIC STRAWBERRY DESIGN MUG,24,12/5/2011 15:02,0.39,16968.0,United Kingdom
578088,72598,SET/12 TAPER CANDLES,2,11/22/2011 16:47,0.85,16376.0,United Kingdom
537823,90018B,GOLD M.O.P ORBIT DROP EARRINGS,1,12/8/2010 14:25,4.24,,United Kingdom
545447,85150,LADIES & GENTLEMEN METAL SIGN,6,3/2/2011 16:34,2.55,17426.0,United Kingdom
559546,22623,BOX OF VINTAGE JIGSAW BLOCKS ,10,7/10/2011 14:49,5.95,14163.0,United Kingdom
557896,22998,TRAVEL CARD WALLET KEEP CALM,2,6/23/2011 14:22,0.42,17611.0,United Kingdom
569870,20760,GARDEN PATH POCKET BOOK,3,10/6/2011 14:59,0.85,12757.0,Portugal
570210,22981,PANTRY APPLE CORER,2,10/9/2011 10:48,1.45,13259.0,United Kingdom
536597,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,12/1/2010 17:35,2.95,18011.0,United Kingdom
563443,22371,AIRLINE BAG VINTAGE TOKYO 78,4,8/16/2011 13:26,4.25,12641.0,Sweden
537237,21408,SPOTTY PINK DUCK DOORSTOP,2,12/6/2010 9:58,8.47,,United Kingdom
555853,22161,HEART DECORATION RUSTIC HANGING ,5,6/7/2011 13:44,0.19,14375.0,United Kingdom
571670,22132,RED LOVE HEART SHAPE CUP,12,10/18/2011 13:12,0.85,12611.0,Italy
566091,84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,3,9/9/2011 10:37,1.45,17870.0,United Kingdom
556243,22605,WOODEN CROQUET GARDEN SET,1,6/9/2011 16:07,24.96,,United Kingdom
558567,85099F,JUMBO BAG STRAWBERRY,20,6/30/2011 14:37,2.08,14191.0,United Kingdom
543984,21872,GLAMOROUS  MUG,12,2/15/2011 9:35,1.25,15601.0,United Kingdom
558814,23068,ALUMINIUM STAMPED HEART,3,7/4/2011 11:47,2.49,14049.0,United Kingdom
567623,22961,JAM MAKING SET PRINTED,24,9/21/2011 12:50,1.45,17415.0,United Kingdom
566085,22485,SET OF 2 WOODEN MARKET CRATES,1,9/9/2011 10:12,12.75,17841.0,United Kingdom
576212,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,11/14/2011 12:45,0.29,18082.0,United Kingdom
559052,22712,CARD DOLLY GIRL ,2,7/5/2011 16:53,0.83,,United Kingdom
555158,21982,PACK OF 12 SUKI TISSUES ,24,6/1/2011 8:38,0.29,14842.0,United Kingdom
571028,21818,GLITTER HEART DECORATION,4,10/13/2011 12:21,0.39,16770.0,United Kingdom
537666,21738,COSY SLIPPER SHOES SMALL  RED ,1,12/7/2010 18:36,5.91,,United Kingdom
563195,22616,PACK OF 12 LONDON TISSUES ,2,8/12/2011 16:36,0.83,,United Kingdom
537593,20718,RED RETROSPOT SHOPPER BAG,20,12/7/2010 12:21,1.25,14282.0,United Kingdom
565396,21992,VINTAGE PAISLEY STATIONERY SET,2,9/2/2011 16:39,2.46,,United Kingdom
565082,23245,SET OF 3 REGENCY CAKE TINS,4,9/1/2011 9:15,4.95,13305.0,United Kingdom
568013,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,9/23/2011 11:39,1.25,17480.0,United Kingdom
575739,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,11/11/2011 9:05,5.79,,United Kingdom
578347,23173,REGENCY TEAPOT ROSES ,1,11/24/2011 9:26,19.96,,United Kingdom
581219,22960,JAM MAKING SET WITH JARS,4,12/8/2011 9:28,8.29,,United Kingdom
565239,21883,STARS GIFT TAPE ,12,9/2/2011 9:51,0.65,12670.0,France
546892,21169,YOU'RE CONFUSING ME METAL SIGN ,1,3/17/2011 18:20,4.13,,United Kingdom
576329,16236,KITTY PENCIL ERASERS,1,11/14/2011 15:22,0.42,,United Kingdom
574864,22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,11/7/2011 12:29,4.25,14387.0,United Kingdom
556207,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,6/9/2011 13:50,1.25,17372.0,United Kingdom
549451,48194,DOORMAT HEARTS,2,4/8/2011 14:14,7.95,16556.0,United Kingdom
541571,84231,EASTER BUNNY WITH BASKET ON BACK,2,1/19/2011 12:38,0.65,12841.0,United Kingdom
572552,51014L,"FEATHER PEN,LIGHT PINK",9,10/24/2011 17:07,0.83,14096.0,United Kingdom
578099,23508,MINI PLAYING CARDS DOLLY GIRL ,20,11/23/2011 8:05,0.42,12452.0,Switzerland
551531,21243,PINK  POLKADOT PLATE ,12,5/1/2011 13:45,1.69,15376.0,United Kingdom
561795,22343,PARTY PIZZA DISH RED RETROSPOT,12,7/29/2011 13:28,0.85,12716.0,France
575846,22496,SET OF 2 ROUND TINS DUTCH CHEESE,1,11/11/2011 12:07,2.95,17364.0,United Kingdom
555525,23284,DOORMAT KEEP CALM AND COME IN,4,6/5/2011 11:40,7.95,14709.0,United Kingdom
541421,21754,HOME BUILDING BLOCK WORD,1,1/17/2011 17:44,11.63,,United Kingdom
580124,23312,VINTAGE CHRISTMAS GIFT SACK,8,12/1/2011 17:12,4.15,,EIRE
537240,22781,GUMBALL MAGAZINE RACK,1,12/6/2010 10:08,15.28,,United Kingdom
544568,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2/21/2011 12:54,0.55,15065.0,United Kingdom
575640,22189,CREAM HEART CARD HOLDER,4,11/10/2011 14:01,3.95,13148.0,United Kingdom
567929,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,9/22/2011 17:31,2.55,12425.0,Portugal
581219,21026,SPACE OWL,1,12/8/2011 9:28,2.46,,United Kingdom
C567708,23298,SPOTTY BUNTING,-4,9/22/2011 9:53,4.95,15201.0,United Kingdom
568712,20685,DOORMAT RED RETROSPOT,1,9/28/2011 15:50,8.25,17841.0,United Kingdom
538945,22988,SOLDIERS EGG CUP ,72,12/15/2010 11:22,1.25,17230.0,United Kingdom
550216,22960,JAM MAKING SET WITH JARS,6,4/15/2011 11:06,4.25,13516.0,United Kingdom
556509,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,6/13/2011 10:33,2.25,12708.0,Germany
556917,21210,SET OF 72 RETROSPOT PAPER  DOILIES,192,6/15/2011 13:37,1.25,12415.0,Australia
545080,22602,RETROSPOT WOODEN HEART DECORATION,12,2/28/2011 10:33,0.85,13004.0,United Kingdom
541293,21754,HOME BUILDING BLOCK WORD,1,1/17/2011 13:39,5.95,15311.0,United Kingdom
551171,22907,PACK OF 20 NAPKINS PANTRY DESIGN,2,4/26/2011 16:45,0.85,13263.0,United Kingdom
575906,23695,DOILY THANK YOU CARD,12,11/11/2011 15:50,0.42,,United Kingdom
C560898,85066,CREAM SWEETHEART MINI CHEST,-1,7/21/2011 17:30,12.75,12722.0,France
556531,21519,GIN & TONIC DIET GREETING CARD ,12,6/13/2011 11:49,0.42,15491.0,United Kingdom
548334,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,3/30/2011 13:56,7.95,18108.0,United Kingdom
546780,22624,IVORY KITCHEN SCALES,43,3/17/2011 7:40,7.65,12435.0,Denmark
547788,22673,FRENCH GARDEN SIGN BLUE METAL,1,3/25/2011 12:00,2.46,,United Kingdom
570592,21485,RETROSPOT HEART HOT WATER BOTTLE,1,10/11/2011 11:37,12.21,,United Kingdom
546248,22149,FELTCRAFT 6 FLOWER FRIENDS,6,3/10/2011 13:46,2.1,16477.0,United Kingdom
571058,22847,BREAD BIN DINER STYLE IVORY,4,10/13/2011 14:18,14.95,13853.0,United Kingdom
553158,21539,RED RETROSPOT BUTTER DISH,3,5/13/2011 15:24,4.95,14194.0,United Kingdom
539434,22602,CHRISTMAS RETROSPOT HEART WOOD,1,12/17/2010 14:41,1.66,,United Kingdom
558311,22625,RED KITCHEN SCALES,12,6/28/2011 11:22,7.65,14646.0,Netherlands
548452,22730,ALARM CLOCK BAKELIKE IVORY,4,3/31/2011 11:37,3.75,13060.0,United Kingdom
566270,22689,DOORMAT MERRY CHRISTMAS RED ,6,9/11/2011 13:40,8.25,16523.0,United Kingdom
568567,72799E,IVORY PILLAR CANDLE SILVER FLOCK,1,9/27/2011 18:41,3.29,,United Kingdom
567768,23203,JUMBO BAG VINTAGE DOILY ,20,9/22/2011 11:17,2.08,15950.0,United Kingdom
543913,21903,MAN FLU METAL SIGN,3,2/14/2011 13:11,2.1,17591.0,United Kingdom
541516,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,2,1/18/2011 17:34,2.46,,United Kingdom
568066,84993A,75 GREEN PETIT FOUR CASES,2,9/23/2011 13:48,0.42,14529.0,United Kingdom
572229,22867,HAND WARMER BIRD DESIGN,12,10/21/2011 14:23,2.1,14329.0,United Kingdom
541277,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,12,1/17/2011 11:46,2.1,12673.0,Germany
537382,84625A,PINK NEW BAROQUECANDLESTICK CANDLE,4,12/6/2010 13:13,2.95,16710.0,United Kingdom
539733,85136A,YELLOW SHARK HELICOPTER,1,12/21/2010 15:13,7.95,,United Kingdom
541422,21943,CAKES AND RABBITS DESIGN FLANNEL ,1,1/17/2011 17:48,1.63,,United Kingdom
537193,22576,SWALLOW WOODEN CHRISTMAS DECORATION,11,12/5/2010 13:49,0.85,15023.0,United Kingdom
575739,22582,PACK OF 6 SWEETIE GIFT BOXES,1,11/11/2011 9:05,4.96,,United Kingdom
544421,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2/18/2011 15:21,1.25,13951.0,United Kingdom
572669,21558,SKULL LUNCH BOX WITH CUTLERY ,1,10/25/2011 13:10,2.55,16549.0,United Kingdom
560117,21875,KINGS CHOICE MUG,1,7/15/2011 10:14,1.25,,United Kingdom
547548,22457,NATURAL SLATE HEART CHALKBOARD ,2,3/23/2011 15:37,2.95,15644.0,United Kingdom
579531,23489,VINTAGE BELLS GARLAND,6,11/30/2011 9:18,2.89,17017.0,United Kingdom
572028,22969,HOMEMADE JAM SCENTED CANDLES,12,10/20/2011 11:47,1.45,15296.0,United Kingdom
541696,20724,RED RETROSPOT CHARLOTTE BAG,1,1/20/2011 18:08,1.63,,United Kingdom
580527,23583,LUNCH BAG PAISLEY PARK  ,1,12/4/2011 15:19,1.65,13736.0,United Kingdom
567292,21755,LOVE BUILDING BLOCK WORD,1,9/19/2011 11:59,6.25,14606.0,United Kingdom
581149,72122,COFFEE SCENT PILLAR CANDLE,6,12/7/2011 14:12,0.95,15471.0,United Kingdom
552670,22457,NATURAL SLATE HEART CHALKBOARD ,1,5/10/2011 15:06,5.79,,United Kingdom
554494,23084,RABBIT NIGHT LIGHT,1,5/24/2011 14:00,2.08,16327.0,United Kingdom
578233,20726,LUNCH BAG WOODLAND,10,11/23/2011 12:20,1.65,14049.0,United Kingdom
572752,23288,GREEN VINTAGE SPOT BEAKER,8,10/25/2011 17:22,0.85,17449.0,United Kingdom
574965,22654,DELUXE SEWING KIT ,1,11/8/2011 10:44,5.95,17964.0,United Kingdom
555284,23214,JINGLE BELL HEART ANTIQUE GOLD,12,6/2/2011 9:37,1.79,14298.0,United Kingdom
547891,10125,MINI FUNKY DESIGN TAPES,20,3/28/2011 10:14,0.85,13266.0,United Kingdom
538880,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,1,12/14/2010 15:52,5.91,,United Kingdom
545978,22246,MAGIC GARDEN FELT GARLAND ,6,3/8/2011 12:19,1.95,13975.0,United Kingdom
562715,21174,POTTERING IN THE SHED METAL SIGN,1,8/8/2011 15:34,4.13,,United Kingdom
551516,22432,WATERING CAN PINK BUNNY,3,5/1/2011 11:10,1.95,14800.0,United Kingdom
577811,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,12,11/22/2011 8:54,0.39,16311.0,United Kingdom
565779,23229,VINTAGE DONKEY TAIL GAME ,6,9/6/2011 15:14,3.75,15804.0,United Kingdom
568060,23061,VINTAGE EMBOSSED HEART,6,9/23/2011 13:11,1.25,14546.0,United Kingdom
559036,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,7/5/2011 15:14,0.55,12637.0,France
553543,21218,RED SPOTTY BISCUIT TIN,1,5/17/2011 15:35,8.29,,United Kingdom
563428,21495,SKULLS AND CROSSBONES WRAP,25,8/16/2011 11:44,0.42,13159.0,United Kingdom
541012,22432,WATERING CAN PINK BUNNY,2,1/13/2011 11:48,1.95,17019.0,United Kingdom
568567,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,1,9/27/2011 18:41,5.79,,United Kingdom
536975,20982,12 PENCILS TALL TUBE SKULLS,12,12/3/2010 14:04,0.85,14911.0,EIRE
554975,23171,REGENCY TEA PLATE GREEN ,48,5/29/2011 10:40,1.45,17819.0,United Kingdom
546117,22413,METAL SIGN TAKE IT OR LEAVE IT ,2,3/9/2011 13:56,2.95,16771.0,United Kingdom
565234,21577,SAVE THE PLANET COTTON TOTE BAG,1,9/2/2011 9:38,4.96,,United Kingdom
537655,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,12/7/2010 16:20,0.95,15081.0,United Kingdom
560873,84050,PINK HEART SHAPE EGG FRYING PAN,72,7/21/2011 14:52,1.25,13881.0,United Kingdom
573551,16169E,WRAP 50'S  CHRISTMAS,25,10/31/2011 13:35,0.42,15044.0,United Kingdom
552687,21218,RED SPOTTY BISCUIT TIN,1,5/10/2011 15:09,8.29,,United Kingdom
551192,84879,ASSORTED COLOUR BIRD ORNAMENT,8,4/27/2011 10:54,1.69,16188.0,United Kingdom
561618,22142,CHRISTMAS CRAFT WHITE FAIRY ,12,7/28/2011 13:28,1.45,18172.0,United Kingdom
555488,23209,LUNCH BAG DOILEY PATTERN ,1,6/3/2011 13:43,1.65,16942.0,United Kingdom
540848,22294,HEART FILIGREE DOVE  SMALL,3,1/12/2011 9:26,2.51,,United Kingdom
561695,21972,SET OF 36 DINOSAUR PAPER DOILIES,12,7/29/2011 10:00,1.45,14005.0,United Kingdom
540027,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",20,1/4/2011 13:30,0.42,14210.0,United Kingdom
543190,15034,PAPER POCKET TRAVELING FAN ,24,2/4/2011 11:52,0.14,17226.0,United Kingdom
575753,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,1,11/11/2011 10:41,0.29,17841.0,United Kingdom
564668,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,24,8/26/2011 15:25,0.42,17183.0,United Kingdom
572536,21294,,-8,10/24/2011 16:08,0.0,,United Kingdom
544812,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2/23/2011 15:58,10.79,,United Kingdom
543713,22088,PAPER BUNTING COLOURED LACE,14,2/11/2011 11:46,4.13,,United Kingdom
566221,22962,JAM JAR WITH PINK LID,1,9/9/2011 16:13,1.63,,United Kingdom
554999,21259,VICTORIAN SEWING BOX SMALL ,1,5/29/2011 15:44,5.95,15547.0,United Kingdom
547005,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,3/18/2011 14:20,1.65,12474.0,Germany
543484,22859,EASTER TIN BUNNY BOUQUET,6,2/9/2011 10:11,1.65,12721.0,France
572552,82582,AREA PATROLLED METAL SIGN,1,10/24/2011 17:07,4.13,14096.0,United Kingdom
562264,46775D,SUNSET COLOUR CHUNKY KNITTED THROW,1,8/3/2011 16:14,8.29,,United Kingdom
548710,21375,LARGE CAMPHOR WOOD FIELD MUSHROOM ,2,4/3/2011 13:24,5.45,16678.0,United Kingdom
568181,23222,CHRISTMAS TREE HANGING GOLD,12,9/25/2011 13:42,0.83,17154.0,United Kingdom
568553,23418,LAVENDER TOILETTE BOTTLE,12,9/27/2011 15:17,2.08,15674.0,United Kingdom
577533,82578,KITCHEN METAL SIGN,1,11/20/2011 14:04,0.55,16877.0,United Kingdom
562449,22751,FELTCRAFT PRINCESS OLIVIA DOLL,7,8/4/2011 20:01,3.75,14562.0,United Kingdom
566864,21733,RED HANGING HEART T-LIGHT HOLDER,3,9/15/2011 12:51,2.95,17786.0,United Kingdom
564093,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,12,8/23/2011 10:29,2.95,14930.0,Channel Islands
552452,21326,AGED GLASS SILVER T-LIGHT HOLDER,36,5/9/2011 14:02,0.65,13752.0,United Kingdom
544398,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,6,2/18/2011 12:27,1.25,15311.0,United Kingdom
576644,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2,11/16/2011 10:01,5.79,,United Kingdom
566398,22826,LOVE SEAT ANTIQUE WHITE METAL,2,9/12/2011 13:10,85.0,12884.0,United Kingdom
570027,23535,WALL ART BICYCLE SAFETY,4,10/7/2011 10:41,5.95,14844.0,United Kingdom
574950,21012,ANTIQUE ALL GLASS CANDLESTICK,2,11/8/2011 9:29,2.46,,United Kingdom
541871,22380,TOY TIDY SPACEBOY  ,1,1/24/2011 9:41,4.13,,United Kingdom
566085,20982,12 PENCILS TALL TUBE SKULLS,10,9/9/2011 10:12,0.85,17841.0,United Kingdom
559173,22350,ILLUSTRATED CAT BOWL ,6,7/7/2011 10:03,2.55,12540.0,Spain
580126,22752,SET 7 BABUSHKA NESTING BOXES,10,12/1/2011 17:20,8.5,12562.0,France
568919,22662,LUNCH BAG DOLLY GIRL DESIGN,10,9/29/2011 14:38,1.65,12937.0,United Kingdom
543189,22432,WATERING CAN PINK BUNNY,6,2/4/2011 11:48,1.95,17517.0,United Kingdom
567700,21889,WOODEN BOX OF DOMINOES,12,9/22/2011 9:33,1.25,16379.0,United Kingdom
563952,23550,WRAP ALPHABET POSTER  ,25,8/22/2011 10:44,0.42,15572.0,United Kingdom
540551,20699,MOUSEY LONG LEGS SOFT TOY,3,1/10/2011 9:43,2.51,,United Kingdom
541871,22167, OVAL WALL MIRROR DIAMANTE ,1,1/24/2011 9:41,8.29,,United Kingdom
561206,22430,ENAMEL WATERING CAN CREAM,2,7/25/2011 16:18,4.95,13110.0,United Kingdom
579749,23132,SMALL IVORY HEART WALL ORGANISER,6,11/30/2011 14:41,5.75,13362.0,United Kingdom
579787,22499,WOODEN UNION JACK BUNTING,1,11/30/2011 15:33,8.29,,United Kingdom
568659,23504,PLAYING CARDS JUBILEE UNION JACK,12,9/28/2011 12:28,1.25,13516.0,United Kingdom
538836,21159,MOODY BOY  DOOR HANGER ,1,12/14/2010 13:09,1.45,12748.0,United Kingdom
564661,16169E,WRAP 50'S  CHRISTMAS,25,8/26/2011 14:45,0.42,12948.0,United Kingdom
552337,21937,STRAWBERRY   PICNIC BAG,10,5/9/2011 11:34,2.95,12621.0,Germany
548176,44234,ASSORTED CIRCULAR MOBILE,2,3/29/2011 14:20,0.21,13439.0,United Kingdom
559898,23300,GARDENERS KNEELING PAD CUP OF TEA ,6,7/13/2011 12:18,1.65,16225.0,United Kingdom
565459,84508A,CAMOUFLAGE DESIGN TEDDY,192,9/5/2011 9:20,2.1,16656.0,United Kingdom
571317,21588,RETROSPOT GIANT TUBE MATCHES,36,10/17/2011 10:48,2.55,17377.0,United Kingdom
580610,23394,POSTE FRANCE CUSHION COVER,1,12/5/2011 11:48,10.79,,United Kingdom
540239,20866,BLUE ROSE FABRIC MIRROR,12,1/5/2011 14:48,1.25,12682.0,France
557786,21165,BEWARE OF THE CAT METAL SIGN ,1,6/22/2011 16:01,1.69,15550.0,United Kingdom
581219,23084,RABBIT NIGHT LIGHT,33,12/8/2011 9:28,4.13,,United Kingdom
546843,23010,CIRCUS PARADE BABY GIFT SET,4,3/17/2011 12:40,16.95,12472.0,Germany
579777,82582,AREA PATROLLED METAL SIGN,2,11/30/2011 15:13,4.13,,United Kingdom
554694,71459,HANGING JAM JAR T-LIGHT HOLDER,4,5/25/2011 17:06,1.66,,United Kingdom
547794,21212,PACK OF 72 RETROSPOT CAKE CASES,2,3/25/2011 12:13,0.55,14085.0,United Kingdom
561214,21929,JUMBO BAG PINK VINTAGE PAISLEY,4,7/25/2011 17:00,4.13,,United Kingdom
550364,22423,REGENCY CAKESTAND 3 TIER,2,4/18/2011 11:29,12.75,16713.0,United Kingdom
563241,21498,RED RETROSPOT WRAP ,25,8/15/2011 10:22,0.42,12758.0,Portugal
573038,20868,SILVER FABRIC MIRROR,2,10/27/2011 13:48,0.39,17545.0,United Kingdom
564335,48129,DOORMAT TOPIARY,1,8/24/2011 14:23,7.95,15800.0,United Kingdom
562456,23012,GLASS APOTHECARY BOTTLE PERFUME,4,8/5/2011 10:39,3.95,15194.0,United Kingdom
541658,20754,RETROSPOT RED WASHING UP GLOVES,2,1/20/2011 12:16,2.1,15529.0,United Kingdom
554950,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,5/27/2011 14:48,2.08,14227.0,United Kingdom
539461,82486,WOOD S/3 CABINET ANT WHITE FINISH,6,12/19/2010 10:21,7.95,17243.0,United Kingdom
577167,22556,PLASTERS IN TIN CIRCUS PARADE ,2,11/18/2011 10:41,1.65,16511.0,United Kingdom
560253,23284,DOORMAT KEEP CALM AND COME IN,2,7/17/2011 12:52,7.95,13993.0,United Kingdom
542535,21055,TOOL BOX SOFT TOY ,5,1/28/2011 13:37,8.95,12735.0,France
539451,21934,SKULL SHOULDER BAG,1,12/17/2010 16:59,3.36,,United Kingdom
C570867,22090,PAPER BUNTING RETROSPOT,-6,10/12/2011 16:17,2.95,12607.0,USA
562023,23029,DRAWER KNOB CRACKLE GLAZE GREEN,6,8/1/2011 15:57,1.65,16814.0,United Kingdom
558127,21137,BLACK RECORD COVER FRAME,120,6/27/2011 10:42,3.39,13777.0,United Kingdom
567482,21791,VINTAGE HEADS AND TAILS CARD GAME ,7,9/20/2011 13:42,1.25,16464.0,United Kingdom
541282,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,1/17/2011 12:31,8.5,17690.0,United Kingdom
576880,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,11/16/2011 17:03,1.25,14911.0,EIRE
552544,23206,LUNCH BAG APPLE DESIGN,10,5/10/2011 10:29,1.65,13320.0,United Kingdom
536876,21231,SWEETHEART CERAMIC TRINKET BOX,5,12/3/2010 11:36,2.51,,United Kingdom
574340,84378,SET OF 3 HEART COOKIE CUTTERS,2,11/4/2011 10:08,1.45,17377.0,United Kingdom
569678,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,1,10/5/2011 14:16,2.95,17816.0,United Kingdom
546888,84228,HEN HOUSE W CHICK STANDING,1,3/17/2011 18:15,0.83,,United Kingdom
579161,22995,TRAVEL CARD WALLET SUKI,5,11/28/2011 13:56,0.42,17379.0,United Kingdom
553890,84971S,SMALL HEART FLOWERS HOOK ,3,5/19/2011 16:32,1.63,,United Kingdom
574662,21217,RED RETROSPOT ROUND CAKE TINS,4,11/6/2011 12:01,9.95,16676.0,United Kingdom
576052,23289,DOLLY GIRL CHILDRENS BOWL,6,11/13/2011 14:48,1.25,15787.0,United Kingdom
558860,23309,SET OF 60 I LOVE LONDON CAKE CASES ,1,7/4/2011 12:18,0.55,17975.0,United Kingdom
560278,23031,DRAWER KNOB CRACKLE GLAZE PINK,6,7/17/2011 15:45,1.65,13610.0,United Kingdom
568995,85150,LADIES & GENTLEMEN METAL SIGN,48,9/29/2011 16:53,2.1,16779.0,United Kingdom
557645,21086,SET/6 RED SPOTTY PAPER CUPS,3,6/21/2011 17:08,1.63,,United Kingdom
537255,22374,AIRLINE BAG VINTAGE JET SET RED,4,12/6/2010 11:03,4.25,14443.0,United Kingdom
577051,23131,MISTLETOE HEART WREATH CREAM,1,11/17/2011 14:02,4.15,14034.0,United Kingdom
567461,21479,WHITE SKULL HOT WATER BOTTLE ,3,9/20/2011 12:31,8.29,,United Kingdom
550661,20726,LUNCH BAG WOODLAND,20,4/20/2011 9:20,1.65,12656.0,France
545301,21243,PINK  POLKADOT PLATE ,8,3/1/2011 12:26,1.69,12679.0,France
571456,23501,KEY RING BASEBALL BOOT UNION JACK,8,10/17/2011 13:57,1.25,16729.0,United Kingdom
550723,22179,SET 10 LIGHTS NIGHT OWL,1,4/20/2011 11:19,6.75,17454.0,United Kingdom
545667,21174,POTTERING IN THE SHED METAL SIGN,1,3/4/2011 16:07,4.13,,United Kingdom
542898,22766,PHOTO FRAME CORNICE,4,2/1/2011 14:01,2.95,16110.0,United Kingdom
548864,22728,ALARM CLOCK BAKELIKE PINK,1,4/4/2011 14:00,3.75,15756.0,United Kingdom
579393,85169D,PINK LOVE BIRD CANDLE,12,11/29/2011 12:07,1.25,12627.0,Germany
553162,85131A,BEADED PEARL HEART WHITE ON STICK,3,5/13/2011 15:53,0.83,,United Kingdom
575177,22621,TRADITIONAL KNITTING NANCY,3,11/8/2011 18:41,3.29,,United Kingdom
556630,21078,SET/20 STRAWBERRY PAPER NAPKINS ,12,6/13/2011 14:59,0.85,13999.0,United Kingdom
563932,22939,APRON APPLE DELIGHT,8,8/21/2011 15:50,4.95,14895.0,United Kingdom
538368,22563,HAPPY STENCIL CRAFT,1,12/12/2010 10:57,1.25,15503.0,United Kingdom
540834,22625,RED KITCHEN SCALES,2,1/11/2011 14:50,8.5,14733.0,United Kingdom
542933,84375,SET OF 20 KIDS COOKIE CUTTERS,48,2/2/2011 10:56,2.1,14411.0,United Kingdom
572309,22099,CARAVAN SQUARE TISSUE BOX,3,10/23/2011 15:29,0.39,14432.0,United Kingdom
564843,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,1,8/30/2011 14:09,4.95,15866.0,United Kingdom
557939,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,6/23/2011 15:44,4.15,12697.0,Sweden
541811,21071,VINTAGE BILLBOARD DRINK ME MUG,2,1/21/2011 15:01,2.46,,United Kingdom
557758,22469,HEART OF WICKER SMALL,1,6/22/2011 13:28,1.65,17585.0,United Kingdom
544398,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,24,2/18/2011 12:27,1.25,15311.0,United Kingdom
555850,22624,IVORY KITCHEN SCALES,2,6/7/2011 13:35,8.5,16550.0,United Kingdom
